route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
66505,1,44087458,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905699,918169,1,1
66505,1,44087537,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905714,918168,1,1
66505,1,44087457,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905698,918169,1,1
66505,1,44087536,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905709,918168,1,1
66505,1,44087551,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905713,918169,1,1
66505,1,44087535,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905715,918168,1,1
66505,1,44087550,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905708,918169,1,1
66505,1,44087469,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905707,918168,1,1
66505,1,44087549,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905706,918169,1,1
66505,1,44087475,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905703,918168,1,1
66505,1,44087477,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905705,918170,1,1
66505,1,44087476,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905712,918170,1,1
66505,1,44087518,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905945,918171,1,1
66505,1,44087472,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905701,918168,1,1
66505,1,44087474,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905711,918170,1,1
66505,1,44087473,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905710,918170,1,1
66505,1,44087517,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905946,918171,1,1
66505,1,44087484,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905699,918168,1,1
66505,1,44087516,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905715,918171,1,1
66505,1,44087471,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905709,918170,1,1
66505,1,44087470,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905708,918170,1,1
66505,1,44087515,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905718,918171,1,1
66505,1,44087481,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905713,918168,1,1
66505,1,44087483,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905707,918170,1,1
66505,1,44087514,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905945,918171,1,1
66505,1,44087482,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905705,918170,1,1
66505,1,44087513,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905946,918171,1,1
66505,1,44087521,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905706,918168,1,1
66505,1,44087480,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905703,918170,1,1
66505,1,44087479,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905711,918170,1,1
66505,1,44087512,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905715,918171,1,1
66505,1,44087478,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905712,918168,1,1
66505,1,44087511,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905718,918171,1,1
66505,1,44087522,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905701,918170,1,1
66505,1,44087532,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905709,918170,1,1
66505,1,44087510,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905945,918171,1,1
66505,1,44087531,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905699,918170,1,1
66505,1,44087520,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905710,918168,1,1
66505,1,44087509,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905946,918171,1,1
66505,1,44087530,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905707,918170,1,1
66505,1,44087508,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905715,918171,1,1
66505,1,44087519,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905708,918168,1,1
66505,1,44087529,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905713,918170,1,1
66505,1,44087507,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905718,918171,1,1
66505,1,44087528,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905703,918170,1,1
66505,1,44087468,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905706,918170,1,1
66505,1,44087506,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905945,918171,1,1
66505,1,44087502,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905705,918168,1,1
66505,1,44087467,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905701,918170,1,1
66505,1,44087527,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905709,918170,1,1
66505,1,44087505,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905715,918171,1,1
66505,1,44087466,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905699,918170,1,1
66505,1,44087504,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905718,918171,1,1
66505,1,44087465,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905707,918170,1,1
66505,1,44087526,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905710,918170,1,1
66505,1,44087503,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905945,918171,1,1
66505,1,44087525,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905713,918170,1,1
66505,1,44087524,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905703,918170,1,1
66505,1,44087557,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905715,918171,1,1
66505,1,44087464,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905706,918170,1,1
66505,1,44087534,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905701,918170,1,1
66505,1,44087556,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905718,918171,1,1
66505,1,44087533,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905709,918170,1,1
66505,1,44087523,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905699,918170,1,1
66505,1,44087558,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905945,918171,1,1
66505,1,44087501,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905710,918170,1,1
66505,1,44087500,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905715,918171,1,1
66505,1,44087576,NORTH - 102B MARKHAM RD towards STEELES,,1,1905714,918181,1,1
66505,1,44087567,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905705,918176,1,1
66505,1,44087573,NORTH - 102B MARKHAM RD towards STEELES,,1,1905700,918181,1,1
66505,1,44087566,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905704,918177,1,1
66505,1,44087562,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905711,918176,1,1
66505,1,44087574,NORTH - 102B MARKHAM RD towards STEELES,,1,1905717,918181,1,1
66505,1,44087585,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905708,918177,1,1
66505,1,44087578,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905714,918176,1,1
66505,1,44087575,NORTH - 102B MARKHAM RD towards STEELES,,1,1905707,918181,1,1
66505,1,44087572,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905701,918177,1,1
66505,1,44087579,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905715,918176,1,1
66505,1,44087586,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905700,918177,1,1
66505,1,44087565,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905698,918176,1,1
66505,1,44087568,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905717,918177,1,1
66505,1,44087580,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905703,918176,1,1
66505,1,44087559,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905707,918177,1,1
66505,1,44087581,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905702,918176,1,1
66505,1,44087560,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905704,918177,1,1
66505,1,44087582,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905705,918176,1,1
66505,1,44087561,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905708,918177,1,1
66505,1,44087583,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905716,918176,1,1
66505,1,44087569,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905701,918177,1,1
66505,1,44087584,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905711,918176,1,1
66505,1,44087570,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905700,918177,1,1
66505,1,44087577,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905714,918176,1,1
66505,1,44087571,NORTH - 102C MARKHAM RD towards STEELES via DYNAMIC DR,,1,1905717,918177,1,1
66505,1,44087564,NORTH - 102B MARKHAM RD towards STEELES,,1,1905715,918178,1,1
66505,1,44087563,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905707,918176,1,1
66505,1,44087608,NORTH - 102B MARKHAM RD towards STEELES,,1,1905698,918178,1,1
66505,1,44087607,NORTH - 102B MARKHAM RD towards STEELES,,1,1905704,918178,1,1
66505,1,44087606,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905703,918176,1,1
66505,1,44087605,NORTH - 102B MARKHAM RD towards STEELES,,1,1905708,918178,1,1
66505,1,44087604,NORTH - 102B MARKHAM RD towards STEELES,,1,1905702,918178,1,1
66505,1,44087603,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905701,918176,1,1
66505,1,44087602,NORTH - 102B MARKHAM RD towards STEELES,,1,1905705,918178,1,1
66505,1,44087601,NORTH - 102B MARKHAM RD towards STEELES,,1,1905700,918178,1,1
66505,1,44087600,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905715,918176,1,1
66505,1,44087599,NORTH - 102B MARKHAM RD towards STEELES,,1,1905711,918178,1,1
66505,1,44087598,NORTH - 102B MARKHAM RD towards STEELES,,1,1905698,918178,1,1
66505,1,44087590,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905704,918176,1,1
66505,1,44087692,NORTH - 102B MARKHAM RD towards STEELES,,1,1905714,918178,1,1
66505,1,44087653,NORTH - 102B MARKHAM RD towards STEELES,,1,1905708,918178,1,1
66505,1,44087648,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905702,918176,1,1
66505,1,44087647,NORTH - 102B MARKHAM RD towards STEELES,,1,1905707,918178,1,1
66505,1,44087646,NORTH - 102B MARKHAM RD towards STEELES,,1,1905705,918178,1,1
66505,1,44087645,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905700,918176,1,1
66505,1,44087644,NORTH - 102B MARKHAM RD towards STEELES,,1,1905703,918178,1,1
66505,1,44087643,NORTH - 102B MARKHAM RD towards STEELES,,1,1905711,918178,1,1
66505,1,44087642,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905698,918176,1,1
66505,1,44087641,NORTH - 102B MARKHAM RD towards STEELES,,1,1905701,918178,1,1
66505,1,44087640,NORTH - 102B MARKHAM RD towards STEELES,,1,1905714,918178,1,1
66505,1,44087639,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905708,918176,1,1
66505,1,44087638,NORTH - 102B MARKHAM RD towards STEELES,,1,1905715,918178,1,1
66505,1,44087637,NORTH - 102B MARKHAM RD towards STEELES,,1,1905707,918178,1,1
66505,1,44087636,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905705,918176,1,1
66505,1,44087635,NORTH - 102B MARKHAM RD towards STEELES,,1,1905704,918178,1,1
66505,1,44087587,NORTH - 102B MARKHAM RD towards STEELES,,1,1905699,918181,1,1
66505,1,44087634,NORTH - 102B MARKHAM RD towards STEELES,,1,1905703,918178,1,1
66505,1,44087619,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905711,918176,1,1
66505,1,44087633,NORTH - 102B MARKHAM RD towards STEELES,,1,1905702,918178,1,1
66505,1,44087618,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905710,918176,1,1
66505,1,44087632,NORTH - 102B MARKHAM RD towards STEELES,,1,1905701,918178,1,1
66505,1,44087617,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905714,918176,1,1
66505,1,44087631,NORTH - 102B MARKHAM RD towards STEELES,,1,1905700,918178,1,1
66505,1,44087616,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905709,918176,1,1
66505,1,44087630,NORTH - 102B MARKHAM RD towards STEELES,,1,1905699,918178,1,1
66505,1,44087615,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905715,918176,1,1
66505,1,44087629,NORTH - 102B MARKHAM RD towards STEELES,,1,1905698,918178,1,1
66505,1,44087614,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905707,918176,1,1
66505,1,44087628,NORTH - 102B MARKHAM RD towards STEELES,,1,1905713,918178,1,1
66505,1,44087613,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905704,918176,1,1
66505,1,44087627,NORTH - 102B MARKHAM RD towards STEELES,,1,1905708,918178,1,1
66505,1,44087612,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905703,918176,1,1
66505,1,44087626,NORTH - 102B MARKHAM RD towards STEELES,,1,1905706,918178,1,1
66505,1,44087611,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905702,918176,1,1
66505,1,44087625,NORTH - 102B MARKHAM RD towards STEELES,,1,1905705,918178,1,1
66505,1,44087610,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905701,918176,1,1
66505,1,44087624,NORTH - 102B MARKHAM RD towards STEELES,,1,1905712,918178,1,1
66505,1,44087609,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905700,918176,1,1
66505,1,44087623,NORTH - 102B MARKHAM RD towards STEELES,,1,1905711,918178,1,1
66505,1,44087698,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905699,918176,1,1
66505,1,44087622,NORTH - 102B MARKHAM RD towards STEELES,,1,1905710,918178,1,1
66505,1,44087697,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905698,918176,1,1
66505,1,44087621,NORTH - 102B MARKHAM RD towards STEELES,,1,1905714,918178,1,1
66505,1,44087696,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905713,918176,1,1
66505,1,44087620,NORTH - 102B MARKHAM RD towards STEELES,,1,1905709,918178,1,1
66505,1,44087597,NORTH - 102B MARKHAM RD towards STEELES,,1,1905708,918178,1,1
66505,1,44087655,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905715,918179,1,1
66505,1,44087596,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905706,918176,1,1
66505,1,44087688,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905718,918179,1,1
66505,1,44087595,NORTH - 102B MARKHAM RD towards STEELES,,1,1905707,918178,1,1
66505,1,44087594,NORTH - 102B MARKHAM RD towards STEELES,,1,1905705,918178,1,1
66505,1,44087687,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905945,918179,1,1
66505,1,44087593,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905712,918176,1,1
66505,1,44087592,NORTH - 102B MARKHAM RD towards STEELES,,1,1905703,918178,1,1
66505,1,44087686,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905946,918179,1,1
66505,1,44087591,NORTH - 102B MARKHAM RD towards STEELES,,1,1905711,918178,1,1
66505,1,44087672,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905710,918176,1,1
66505,1,44087685,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905715,918179,1,1
66505,1,44087671,NORTH - 102B MARKHAM RD towards STEELES,,1,1905701,918178,1,1
66505,1,44087670,NORTH - 102B MARKHAM RD towards STEELES,,1,1905709,918178,1,1
66505,1,44087684,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905718,918179,1,1
66505,1,44087669,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905708,918176,1,1
66505,1,44087668,NORTH - 102B MARKHAM RD towards STEELES,,1,1905699,918178,1,1
66505,1,44087683,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905945,918179,1,1
66505,1,44087667,NORTH - 102B MARKHAM RD towards STEELES,,1,1905707,918178,1,1
66505,1,44087682,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905946,918179,1,1
66505,1,44087666,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905705,918176,1,1
66505,1,44087689,NORTH - 102B MARKHAM RD towards STEELES,,1,1905713,918178,1,1
66505,1,44087681,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905715,918179,1,1
66505,1,44087665,NORTH - 102B MARKHAM RD towards STEELES,,1,1905703,918178,1,1
66505,1,44087691,NORTH - 102D MARKHAM RD towards MAJOR MACKENZIE - EXTRA FARE REQUIRED NORTH OF STEELES,,1,1905711,918176,1,1
66505,1,44087652,NORTH - 102B MARKHAM RD towards STEELES,,1,1905706,918178,1,1
66505,1,44087680,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905718,918179,1,1
66505,1,44087651,NORTH - 102B MARKHAM RD towards STEELES,,1,1905701,918178,1,1
66505,1,44087650,NORTH - 102B MARKHAM RD towards STEELES,,1,1905709,918178,1,1
66505,1,44087679,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905945,918179,1,1
66505,1,44087649,NORTH - 102B MARKHAM RD towards STEELES,,1,1905699,918178,1,1
66505,1,44087678,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905715,918179,1,1
66505,1,44087664,NORTH - 102B MARKHAM RD towards STEELES,,1,1905707,918178,1,1
66505,1,44087663,NORTH - 102B MARKHAM RD towards STEELES,,1,1905710,918178,1,1
66505,1,44087677,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905718,918179,1,1
66505,1,44087662,NORTH - 102B MARKHAM RD towards STEELES,,1,1905713,918178,1,1
66505,1,44087661,NORTH - 102B MARKHAM RD towards STEELES,,1,1905703,918178,1,1
66505,1,44087676,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905945,918179,1,1
66505,1,44087660,NORTH - 102B MARKHAM RD towards STEELES,,1,1905706,918178,1,1
66505,1,44087659,NORTH - 102B MARKHAM RD towards STEELES,,1,1905701,918178,1,1
66505,1,44087675,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905715,918179,1,1
66505,1,44087658,NORTH - 102B MARKHAM RD towards STEELES,,1,1905709,918178,1,1
66505,1,44087674,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905718,918179,1,1
66505,1,44087657,NORTH - 102B MARKHAM RD towards STEELES,,1,1905699,918178,1,1
66505,1,44087656,NORTH - 102B MARKHAM RD towards STEELES,,1,1905707,918178,1,1
66505,1,44087673,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905945,918179,1,1
66505,1,44087693,NORTH - 102B MARKHAM RD towards STEELES,,1,1905710,918178,1,1
66505,1,44087690,NORTH - 102A MARKHAM RD towards PROGRESS / CENTENNIAL COLLEGE,,1,1905715,918179,1,1
66506,1,44087699,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087725,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087724,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087723,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087722,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087721,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087720,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087719,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087718,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087717,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087716,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087715,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087714,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087730,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087731,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087732,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087733,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087734,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087735,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087741,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087740,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087739,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087738,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087737,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087726,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087727,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087728,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087729,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087703,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087702,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087701,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087700,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087713,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087712,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087711,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087710,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087709,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087708,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087707,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087706,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087705,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
66506,1,44087704,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905719,918182,1,1
66506,1,44087736,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905720,918182,1,1
66506,1,44087759,SOUTH - 104 FAYWOOD towards WILSON STATION,,0,1905721,918182,1,1
